用户：橡胶万岁:回答问题(29-05-13),SpanFromLeft
总回答数：998； 总支持数：1936； 总反对数：154；平均支持数1.93988；,SpanFromLeft
Answer ID,Post Date,Vote-up,Vote-down,Title
390074,2012-11-20,3,0,Hyperlink["在与他人辩论的时候，遇到无法证明的事例怎么办？\n比如他提出一个事例，没有办法证明是错的也没有办法证明是对的。。\n另外，什么叫可证伪性，什么叫做不可证伪性？", "http://www.guokr.com/answer/390074/redirect/"]
397237,2012-11-29,3,0,Hyperlink["承认双国籍为何不能在我国实施？", "http://www.guokr.com/answer/397237/redirect/"]
397527,2012-11-29,3,0,Hyperlink["有关烧水的科学问题。怎样烧省气？", "http://www.guokr.com/answer/397527/redirect/"]
398278,2012-11-30,3,0,Hyperlink["印度已婚妇女眉间的那个红点是什么？为什么大小和形状都有不同？", "http://www.guokr.com/answer/398278/redirect/"]
398637,2012-12-01,3,0,Hyperlink["网络评论员，大家有什么看法？", "http://www.guokr.com/answer/398637/redirect/"]
400686,2012-12-04,3,0,Hyperlink["化油脂为燃料是怎么做到的？有没有可能在中国推广？", "http://www.guokr.com/answer/400686/redirect/"]
401326,2012-12-04,3,0,Hyperlink["选择工作时，兴趣更重要还是专长更重要？", "http://www.guokr.com/answer/401326/redirect/"]
402001,2012-12-05,3,0,Hyperlink["《纽约邮报》刊登地铁受害者遇难瞬间，从照片能判断出摄影师离受害者很近吗？", "http://www.guokr.com/answer/402001/redirect/"]
420092,2012-12-29,3,0,Hyperlink["猫吃鱼的时候会被刺卡住吗？", "http://www.guokr.com/answer/420092/redirect/"]
421733,2013-01-01,3,0,Hyperlink["对理科超级喜欢，非常热爱科学，但是却学不好，这是什么心态？", "http://www.guokr.com/answer/421733/redirect/"]
426175,2013-01-07,3,0,Hyperlink["如何辨别一条新闻的真伪？", "http://www.guokr.com/answer/426175/redirect/"]
427353,2013-01-09,3,0,Hyperlink["为啥机场大雾，飞机就就不能起飞啊？", "http://www.guokr.com/answer/427353/redirect/"]
427965,2013-01-09,3,0,Hyperlink["搞定同一件事，程序员A用2万行代码，程序员B用100行代码，我们能因此说B比A厉害吗？程序员的能力能用代码行数（简洁程度）来评估吗？", "http://www.guokr.com/answer/427965/redirect/"]
432951,2013-01-16,3,0,Hyperlink["为什么嫁女儿的父母都觉得伤心，而娶儿媳的父母都觉得很开心？", "http://www.guokr.com/answer/432951/redirect/"]
433803,2013-01-17,3,0,Hyperlink["如何才能在毕业之后到果壳网工作呢？", "http://www.guokr.com/answer/433803/redirect/"]
435118,2013-01-19,3,4,Hyperlink["微博上的《长文：一位程序员说说铁道部约谈猎豹浏览器的事》\n铁道部网站真的那么渣吗？", "http://www.guokr.com/answer/435118/redirect/"]
437726,2013-01-23,3,0,Hyperlink["如何才能像武松一样坐怀不乱？", "http://www.guokr.com/answer/437726/redirect/"]
438728,2013-01-26,3,0,Hyperlink["如何向一个有神论者证明这个世界是无神的？？？", "http://www.guokr.com/answer/438728/redirect/"]
439154,2013-01-28,3,3,Hyperlink["进机房为什么要戴鞋套？", "http://www.guokr.com/answer/439154/redirect/"]
442381,2013-02-04,3,0,Hyperlink["为什么癌症发病率高的国家大多是发达国家？有毒奶粉、毒空气、地沟油的中国竟然只62位，为什么？", "http://www.guokr.com/answer/442381/redirect/"]
449636,2013-02-23,3,0,Hyperlink["想要问问大家，果壳对于一个用户，特别是一个达人大咖的吸引力在哪儿？（或者说，果壳为什么能够吸引这么多达人？）", "http://www.guokr.com/answer/449636/redirect/"]
451869,2013-03-01,3,0,Hyperlink["一直在思考一个问题，为什么国人这么喜欢在写指示牌之类的时候在中文下面加拼音呢，不懂汉语的加了拼音也不懂，懂汉语的加了拼音意思也一样阿！这不是多余嘛？", "http://www.guokr.com/answer/451869/redirect/"]
452058,2013-03-02,3,0,Hyperlink["关于婴儿奶粉，对于某个特定市场而言，国外品牌供应是否有配额的？如果有的话，配额是如何来决定的？有上调频率和幅度的限制么？", "http://www.guokr.com/answer/452058/redirect/"]
453530,2013-03-06,3,0,Hyperlink["为什么同样一款进口奶粉，国内售价比国外高，而且高很多？", "http://www.guokr.com/answer/453530/redirect/"]
459891,2013-03-23,3,0,Hyperlink["走进男厕，看到一排小便池，会如何选择？男厕小便池的选择有没有什么特殊的模式或者策略？", "http://www.guokr.com/answer/459891/redirect/"]
459988,2013-03-23,3,0,Hyperlink["“建国以来最大骗局、《列宁格勒条约》、技术锁。————光速、普朗克常量等等等等，其实与我们教科书上的数值无关。”是真的吗？\n", "http://www.guokr.com/answer/459988/redirect/"]
461655,2013-03-27,3,0,Hyperlink["如何把一只鸭或者一只鹅培养成为合格的宠物？", "http://www.guokr.com/answer/461655/redirect/"]
462180,2013-03-28,3,0,Hyperlink["请问中国的银行存在垄断吗?为何利润这么高呢？国外也是如此吗？", "http://www.guokr.com/answer/462180/redirect/"]
464897,2013-04-03,3,0,Hyperlink["请问珠宝、古玩、金铂等都是可以保值的么？或仅仅是炫耀，装饰功能？去除手续费，折旧，通胀等因素，回购的话，是市场价的100%么？", "http://www.guokr.com/answer/464897/redirect/"]
466779,2013-04-07,3,0,Hyperlink["能从老罗招聘条件里反推出现在他的软件研发总监的信息吗？", "http://www.guokr.com/answer/466779/redirect/"]
467686,2013-04-09,3,0,Hyperlink["为什么银行在明知某个公司快要倒闭的时候还会继续借钱给某些公司？", "http://www.guokr.com/answer/467686/redirect/"]
472894,2013-04-19,3,0,Hyperlink["请问为何各国的黄金储备要存放在美国？储备量对国家有哪些作用？重要性有多大？", "http://www.guokr.com/answer/472894/redirect/"]
473292,2013-04-19,3,0,Hyperlink["为何大额钞票不利于规避偷漏税？", "http://www.guokr.com/answer/473292/redirect/"]
475697,2013-04-23,3,2,Hyperlink["头颅与躯干分离后，如果及时接上有生还可能吗？", "http://www.guokr.com/answer/475697/redirect/"]
476851,2013-04-25,3,0,Hyperlink["地震后房子倒塌，但是仍要还房贷吗？", "http://www.guokr.com/answer/476851/redirect/"]
476927,2013-04-25,3,0,Hyperlink["为什么常常听说知名公司创始人只领1美元薪水，这样做有什么好处么？", "http://www.guokr.com/answer/476927/redirect/"]
483278,2013-05-07,3,0,Hyperlink["什么是合法避税，以及如何合法避税？", "http://www.guokr.com/answer/483278/redirect/"]
115331,2012-03-13,2,1,Hyperlink["如果高帅和富只能选一个，到底选什么好？", "http://www.guokr.com/answer/115331/redirect/"]
121743,2012-03-19,2,0,Hyperlink["为什么有的人会多花那么多钱，就为早点用上新款产品？比如New iPad", "http://www.guokr.com/answer/121743/redirect/"]
143830,2012-04-11,2,0,Hyperlink["男女平等不可能真正实现吗？", "http://www.guokr.com/answer/143830/redirect/"]
147721,2012-04-13,2,0,Hyperlink["怎么跟科普不了的妹子在宿舍和谐共处？今天中午争论问题到吵起来！", "http://www.guokr.com/answer/147721/redirect/"]
166668,2012-04-28,2,0,Hyperlink["有宗教信仰的人更不容易得心里疾病吗？", "http://www.guokr.com/answer/166668/redirect/"]
194664,2012-05-22,2,9,Hyperlink["为什么世界上绝大多数文明都采用十进制？", "http://www.guokr.com/answer/194664/redirect/"]
211334,2012-06-04,2,1,Hyperlink["乌龟，人参等所谓补品到底补不补？人常说某种食物有营养，所谓的营养是指什么？可靠吗？", "http://www.guokr.com/answer/211334/redirect/"]
247731,2012-06-24,2,0,Hyperlink["到2013年中，房价会显著增长吗？", "http://www.guokr.com/answer/247731/redirect/"]
251758,2012-06-26,2,0,Hyperlink["银行知道客户的账号密码吗？", "http://www.guokr.com/answer/251758/redirect/"]
251842,2012-06-26,2,0,Hyperlink["安利公司在美国的口碑也不好吗？", "http://www.guokr.com/answer/251842/redirect/"]
254226,2012-06-28,2,0,Hyperlink["脑神经科学和心理学之间是什么关系？", "http://www.guokr.com/answer/254226/redirect/"]
256323,2012-06-29,2,0,Hyperlink["美国没有熊猫吃的竹子吗？", "http://www.guokr.com/answer/256323/redirect/"]
262914,2012-07-04,2,0,Hyperlink["蛋白质针靠谱么?", "http://www.guokr.com/answer/262914/redirect/"]
263179,2012-07-04,2,0,Hyperlink["如果一个受过高中教育，对你所专长的领域不了解并想学习之，你会推荐什么？", "http://www.guokr.com/answer/263179/redirect/"]
283234,2012-07-20,2,0,Hyperlink["为什么在地雷战这部电影里，踩到地雷的都是鬼子呢？", "http://www.guokr.com/answer/283234/redirect/"]
301736,2012-08-04,2,0,Hyperlink["色情业和大麻为什么在荷兰合法？", "http://www.guokr.com/answer/301736/redirect/"]
307907,2012-08-10,2,0,Hyperlink["爱情是一场精确的匹配游戏？", "http://www.guokr.com/answer/307907/redirect/"]
309781,2012-08-12,2,0,Hyperlink["创办一个发明工厂网站怎样？", "http://www.guokr.com/answer/309781/redirect/"]
312668,2012-08-15,2,0,Hyperlink["为什么有人打电话的时候不停地转圈？", "http://www.guokr.com/answer/312668/redirect/"]
312694,2012-08-15,2,1,Hyperlink["京东苏宁价格战，为何潘石屹和任志强不打价格战呢？地产界的价格战为何打不起来？", "http://www.guokr.com/answer/312694/redirect/"]
320256,2012-08-22,2,0,Hyperlink["挂科保险，你会买吗？", "http://www.guokr.com/answer/320256/redirect/"]
335010,2012-09-09,2,0,Hyperlink["是什么决定了人生历程？", "http://www.guokr.com/answer/335010/redirect/"]
346477,2012-09-23,2,0,Hyperlink["国外在结婚前也有拍大量婚纱照的习惯吗？", "http://www.guokr.com/answer/346477/redirect/"]
348794,2012-09-26,2,0,Hyperlink["如何改善中国的科研论文现状？", "http://www.guokr.com/answer/348794/redirect/"]
363207,2012-10-19,2,0,Hyperlink["川藏线上有什么美丽的景点与必须要进行深度拍摄的地方吗？如果骑行川藏线，要带什么样的摄影器材会比较轻便又实用呢？", "http://www.guokr.com/answer/363207/redirect/"]
365171,2012-10-22,2,0,Hyperlink[" 上海女白领殒命西藏，到底应该如何判断自己适不适合去西藏？", "http://www.guokr.com/answer/365171/redirect/"]
371783,2012-10-30,2,0,Hyperlink["成分为橘子汁、生抽、麻油的蘸料不能和什么肉一起吃？", "http://www.guokr.com/answer/371783/redirect/"]
371957,2012-10-30,2,0,Hyperlink["请问为何在提到PX时，经常会提到“铁矿石”的呢？是因为铁矿石价格的缘故吗？还是钢企的大幅亏损的原因呢？", "http://www.guokr.com/answer/371957/redirect/"]
375509,2012-11-04,2,0,Hyperlink["无线充电比有线充电有哪些好处？", "http://www.guokr.com/answer/375509/redirect/"]
377502,2012-11-06,2,0,Hyperlink["初入职场的应届毕业生，是否应该薪资与待遇放在第一位考虑的？", "http://www.guokr.com/answer/377502/redirect/"]
377511,2012-11-06,2,0,Hyperlink["在男朋友面前哭时他显得毫不在乎，这意味着什么？", "http://www.guokr.com/answer/377511/redirect/"]
377516,2012-11-06,2,0,Hyperlink["为什么企业招聘时总想找有经验的，那应届毕业生不也是先从没经验到有经验的吗，为什么现在那么多企业不给应届毕业生更多的机会？", "http://www.guokr.com/answer/377516/redirect/"]
378487,2012-11-07,2,0,Hyperlink["工作后有没有必要再考个研究生的学历呢？", "http://www.guokr.com/answer/378487/redirect/"]
380615,2012-11-09,2,0,Hyperlink["如果进入一个团队成员学历都比自己低，甚至领导学历都比自己低的单位，如何摆正自己的位置，又如何与同事相处？", "http://www.guokr.com/answer/380615/redirect/"]
381754,2012-11-11,2,5,Hyperlink["如果，可以由你决定删除一项人类发明，回归原来的样子，你选哪样？", "http://www.guokr.com/answer/381754/redirect/"]
384994,2012-11-14,2,0,Hyperlink["“男人看中女人的外貌，女人看中男人的资源”，现在似乎越来越多的人认同这一点了，这样的婚姻是否有意义？", "http://www.guokr.com/answer/384994/redirect/"]
386395,2012-11-16,2,0,Hyperlink["高中生经济学入门", "http://www.guokr.com/answer/386395/redirect/"]
388049,2012-11-18,2,0,Hyperlink["我们为什么要买美国的国债？用自己的产品去换别国的纸币？纸币会贬值", "http://www.guokr.com/answer/388049/redirect/"]
390081,2012-11-20,2,0,Hyperlink["水是什么元素？", "http://www.guokr.com/answer/390081/redirect/"]
391328,2012-11-21,2,0,Hyperlink["财务部会计和出纳这两种职位有什么区别？", "http://www.guokr.com/answer/391328/redirect/"]
393017,2012-11-23,2,0,Hyperlink["为什么英国不加入欧元区？", "http://www.guokr.com/answer/393017/redirect/"]
395387,2012-11-27,2,0,Hyperlink["这种延时摄影是怎么拍出来的", "http://www.guokr.com/answer/395387/redirect/"]
396985,2012-11-29,2,0,Hyperlink["一个国家一年生产一万个馒头，发行了一万元钞票，每个馒头一块钱，可是，央行偷偷地多发行了九万元的钞票，结果，馒头就涨到十块钱一个了，这就是通货膨胀，这个观点为什么不对？（刚刚接触不懂啊 求解答啊）", "http://www.guokr.com/answer/396985/redirect/"]
397595,2012-11-29,2,0,Hyperlink["请问怎么在果壳找妹子？", "http://www.guokr.com/answer/397595/redirect/"]
400819,2012-12-04,2,0,Hyperlink["国外有哪些中国没有的“中国菜”？", "http://www.guokr.com/answer/400819/redirect/"]
404143,2012-12-08,2,1,Hyperlink["为什么抗战中，国军被小鬼子追的满中国跑，而抗美援朝中的志愿军却能顶在三八线？", "http://www.guokr.com/answer/404143/redirect/"]
404175,2012-12-08,2,1,Hyperlink["为什么资本主义讨厌社会主义？社会主义和共产主义是一样的吗？为什么资本主义国家害怕共产主义势力扩张？为什么美国当初要拼尽全力来帮韩国打朝鲜？", "http://www.guokr.com/answer/404175/redirect/"]
404989,2012-12-09,2,0,Hyperlink["英国为什么不废掉国王？", "http://www.guokr.com/answer/404989/redirect/"]
406572,2012-12-11,2,0,Hyperlink["关于金融方面的证书到底该考哪些？", "http://www.guokr.com/answer/406572/redirect/"]
408150,2012-12-13,2,0,Hyperlink["青岛想建直辖市，变直辖市有什么好处？", "http://www.guokr.com/answer/408150/redirect/"]
409415,2012-12-15,2,0,Hyperlink["单人换被套，有什么技巧吗？怎么才能又快又省力？", "http://www.guokr.com/answer/409415/redirect/"]
409503,2012-12-15,2,1,Hyperlink["为什么国内网银不可以查一年以上的交易记录？", "http://www.guokr.com/answer/409503/redirect/"]
410337,2012-12-16,2,0,Hyperlink["果壳上的每一个问题是否都会得到解答？", "http://www.guokr.com/answer/410337/redirect/"]
412231,2012-12-19,2,0,Hyperlink["这个手镯到底是不是玉髓？", "http://www.guokr.com/answer/412231/redirect/"]
412662,2012-12-19,2,0,Hyperlink["为什么学校在中英文成绩单上盖章还要收费，而且还收得那么贵？", "http://www.guokr.com/answer/412662/redirect/"]
412905,2012-12-20,2,0,Hyperlink["一升水带来无限光明，这个靠谱吗？", "http://www.guokr.com/answer/412905/redirect/"]
414533,2012-12-22,2,0,Hyperlink["美元怎么防伪？", "http://www.guokr.com/answer/414533/redirect/"]
414619,2012-12-22,2,0,Hyperlink["苹果官网iPhone4免费？这个怎么回事", "http://www.guokr.com/answer/414619/redirect/"]
414650,2012-12-22,2,0,Hyperlink["支付宝属于企业账户吗？如果属于国家法律规定企业账户不能给个人账户汇款，到支付宝却可以打钱给卖家，这是为什么呢？", "http://www.guokr.com/answer/414650/redirect/"]
417597,2012-12-26,2,0,Hyperlink["车厘子和樱桃有什么区别么?", "http://www.guokr.com/answer/417597/redirect/"]
418327,2012-12-27,2,0,Hyperlink["如果有小孩子问“麻麻，你为什么不给我生个哥哥”，怎么回答比较好？需要扯计划生育国策么？", "http://www.guokr.com/answer/418327/redirect/"]
421903,2013-01-02,2,0,Hyperlink["理科和工科是如何定义的？有何区别？", "http://www.guokr.com/answer/421903/redirect/"]
423280,2013-01-04,2,0,Hyperlink["请问有没有市级县这个名称？存不存在市级县呢？有没有相关的法律表明呢？", "http://www.guokr.com/answer/423280/redirect/"]
423590,2013-01-04,2,0,Hyperlink["我怎么做能抵消中国教育的缺点对我的危害？", "http://www.guokr.com/answer/423590/redirect/"]
423892,2013-01-05,2,1,Hyperlink["为什么不少男性排斥护肤品？", "http://www.guokr.com/answer/423892/redirect/"]
425098,2013-01-06,2,0,Hyperlink["女友心态有点不好，如何帮她调整呢？", "http://www.guokr.com/answer/425098/redirect/"]
425578,2013-01-07,2,0,Hyperlink["有什么办法能除去塑料饭盒上的油渍？", "http://www.guokr.com/answer/425578/redirect/"]
426027,2013-01-07,2,0,Hyperlink["请问为什么没有中文的计算机语言？", "http://www.guokr.com/answer/426027/redirect/"]
430897,2013-01-13,2,0,Hyperlink["“坏学生”往往比“好学生”更容易获得成功？", "http://www.guokr.com/answer/430897/redirect/"]
431370,2013-01-14,2,0,Hyperlink["为什么上海成了癌症发病率最高的城市？每四个人中就有一个死于癌症。是污染问题？空气？饮水？还是别的我们不知道比如辐射等？", "http://www.guokr.com/answer/431370/redirect/"]
433892,2013-01-17,2,0,Hyperlink["宪法可以“肯定”中医（或者其他某种方法）吗？", "http://www.guokr.com/answer/433892/redirect/"]
437969,2013-01-24,2,1,Hyperlink["这种附在海边岩石上、船锚上的重口味莲蓬X状物是什么东西？", "http://www.guokr.com/answer/437969/redirect/"]
438632,2013-01-26,2,0,Hyperlink["马克思的经济学观点在目前主流学界的地位如何？", "http://www.guokr.com/answer/438632/redirect/"]
438638,2013-01-26,2,0,Hyperlink["今天喝了半斤白酒，过程中喝了4听左右椰汁，前后大概2小时，最后吐了，但是吐完之后感觉基本没有吸收酒精，这是个什么原理？", "http://www.guokr.com/answer/438638/redirect/"]
438715,2013-01-26,2,0,Hyperlink["富不过三代生物学原理是什么？", "http://www.guokr.com/answer/438715/redirect/"]
438731,2013-01-26,2,0,Hyperlink["为什么苹果和谷歌都爱发布季度财政季报？", "http://www.guokr.com/answer/438731/redirect/"]
438820,2013-01-26,2,0,Hyperlink["中国为何成为大米净进口国？中国粮食不能够自给？经济还是食品安全呢？会引发国际粮食危机吗？对国内粮价的影响有多大呢？对CPI影响大吗？", "http://www.guokr.com/answer/438820/redirect/"]
438862,2013-01-26,2,0,Hyperlink["琼花，是不是木绣球啊？为何会被称有祥瑞之兆？", "http://www.guokr.com/answer/438862/redirect/"]
439266,2013-01-28,2,0,Hyperlink["需要排队的公共服务怎样做才能让不爱排队的人乖乖排队？经常听说国外的人比国内的人爱排队，他们是怎么做的？", "http://www.guokr.com/answer/439266/redirect/"]
439465,2013-01-28,2,0,Hyperlink["同样光照、不同背景下的照片颜色差异，是不是白平衡的问题？", "http://www.guokr.com/answer/439465/redirect/"]
440587,2013-01-31,2,0,Hyperlink["如何娶到一个外国妞？貌似是个技术性问题啊。", "http://www.guokr.com/answer/440587/redirect/"]
441880,2013-02-03,2,0,Hyperlink["为什么“专家”总是说一些我们按照常识无法理解的话，是不是我们太肤浅了？", "http://www.guokr.com/answer/441880/redirect/"]
447502,2013-02-18,2,0,Hyperlink["国产不知名手机产商为什么不能做到一流？", "http://www.guokr.com/answer/447502/redirect/"]
450453,2013-02-26,2,0,Hyperlink["有没有一句话，可以毁你们一个学科？", "http://www.guokr.com/answer/450453/redirect/"]
452224,2013-03-02,2,0,Hyperlink["什么情况（物品）该收关税，什么情况不收关税？", "http://www.guokr.com/answer/452224/redirect/"]
454246,2013-03-08,2,0,Hyperlink["请问私人发电自用、卖给国家，从回报率、经济方面看，可行吗？国内外开展的如何呢？", "http://www.guokr.com/answer/454246/redirect/"]
460294,2013-03-24,2,0,Hyperlink["古代的银铜比和贫富差距有关系吗？", "http://www.guokr.com/answer/460294/redirect/"]
461513,2013-03-27,2,1,Hyperlink["在果壳问答中，有哪些问题是真正体现出需要多方、多专业合作才能解决或者更好地解答的呢？", "http://www.guokr.com/answer/461513/redirect/"]
463199,2013-03-31,2,0,Hyperlink["摄影师的自信为什么会在一个阶段突然丧失（内有图解）呢？", "http://www.guokr.com/answer/463199/redirect/"]
466375,2013-04-06,2,0,Hyperlink["禽流感，肯德基生意好不好呢？", "http://www.guokr.com/answer/466375/redirect/"]
468246,2013-04-10,2,0,Hyperlink["枪直接揣在腰上不怕走火吗？有没有枪走火的案例？", "http://www.guokr.com/answer/468246/redirect/"]
471212,2013-04-16,2,0,Hyperlink["动物灭绝有哪些罕见的原因？", "http://www.guokr.com/answer/471212/redirect/"]
471568,2013-04-16,2,0,Hyperlink["青蒿中能提炼出青霉素吗？", "http://www.guokr.com/answer/471568/redirect/"]
471587,2013-04-16,2,0,Hyperlink["“日本与美国就加入泛太平洋战略经济伙伴关系协议（TPP）的谈判达成协议，成为参与这一有着亚太地区十几个国家参与的新自由贸易区谈判的最新一员。”\n这个TPP是做什么用的呢？又有什么影响呢？", "http://www.guokr.com/answer/471587/redirect/"]
471744,2013-04-17,2,0,Hyperlink["请问如何将扫描的文件上传到果壳？每次都是上传超时。", "http://www.guokr.com/answer/471744/redirect/"]
471749,2013-04-17,2,0,Hyperlink["中国对越自卫反击战的原因是什么？", "http://www.guokr.com/answer/471749/redirect/"]
473077,2013-04-19,2,0,Hyperlink["吞精会怀孕吗？", "http://www.guokr.com/answer/473077/redirect/"]
475118,2013-04-22,2,0,Hyperlink["机场的高价面从经济学上讲是如何造成的呢？", "http://www.guokr.com/answer/475118/redirect/"]
478160,2013-04-27,2,0,Hyperlink["安利是传销么？", "http://www.guokr.com/answer/478160/redirect/"]
478370,2013-04-28,2,0,Hyperlink["各个领域的技术瓶颈目前是什么？", "http://www.guokr.com/answer/478370/redirect/"]
478405,2013-04-28,2,0,Hyperlink["为什么方舟子不在果壳发言？", "http://www.guokr.com/answer/478405/redirect/"]
478501,2013-04-28,2,0,Hyperlink["怎样登山才不算违规？", "http://www.guokr.com/answer/478501/redirect/"]
479401,2013-04-30,2,0,Hyperlink["电磁1+永磁1=1？这问题我多年没有想通，应该电磁1+永磁1=2，这样想是否正确？", "http://www.guokr.com/answer/479401/redirect/"]
480056,2013-05-01,2,0,Hyperlink["为什么中国喜欢综合性的人才", "http://www.guokr.com/answer/480056/redirect/"]
480444,2013-05-02,2,0,Hyperlink["大牛们都是如何获得跨学科双学位的？学两门专业时间不够用怎么办？", "http://www.guokr.com/answer/480444/redirect/"]
481672,2013-05-04,2,0,Hyperlink["有一个小孩他的爷爷是维吾尔族，奶奶是藏族，外公是汉族，外婆是壮族，请问他的父母是什么民族？？请问这个小孩能否在高考中享受加分的政策？", "http://www.guokr.com/answer/481672/redirect/"]
485653,2013-05-11,2,0,Hyperlink["转基因是怎么一回事?它对人体有没有危害？为什么很多国家在抵制转基因 中国却没什么做为呢？", "http://www.guokr.com/answer/485653/redirect/"]
486983,2013-05-14,2,1,Hyperlink["研究哲学能给我们的生活带来实质的好处吗？", "http://www.guokr.com/answer/486983/redirect/"]
487920,2013-05-16,2,0,Hyperlink["视频【5分钟读懂为何你的钱越来越少】求吐槽求科普", "http://www.guokr.com/answer/487920/redirect/"]
491336,2013-05-23,2,0,Hyperlink["这是果壳新开发出来的什么？", "http://www.guokr.com/answer/491336/redirect/"]
491706,2013-05-24,2,0,Hyperlink["为什么常说隔夜的茶不能喝？？有什么科学依据吗？", "http://www.guokr.com/answer/491706/redirect/"]
101081,2012-02-27,1,0,Hyperlink["用不粘锅不加油真的能煎蛋吗？吃起来味道如何？", "http://www.guokr.com/answer/101081/redirect/"]
101797,2012-02-28,1,0,Hyperlink["喝酒之后为什么会头疼？怎么解决？", "http://www.guokr.com/answer/101797/redirect/"]
102265,2012-02-28,1,0,Hyperlink["公章是中国特有的吗？", "http://www.guokr.com/answer/102265/redirect/"]
104913,2012-03-02,1,0,Hyperlink["佳能正式发布5D Mark III，与之前的经典机型“无敌兔”相比，它最大的提升在哪里呢？", "http://www.guokr.com/answer/104913/redirect/"]
113634,2012-03-11,1,1,Hyperlink["大陆为什么要把竖排文字改横排，什么时候改的？", "http://www.guokr.com/answer/113634/redirect/"]
119463,2012-03-17,1,1,Hyperlink["我认为上研究生不是很必要，尤其是科学学位的。除了临床医学生。各位硕士的想法是什么呢？", "http://www.guokr.com/answer/119463/redirect/"]
121326,2012-03-19,1,0,Hyperlink["树干上为什么要绑草绳？", "http://www.guokr.com/answer/121326/redirect/"]
123651,2012-03-21,1,0,Hyperlink["该不该献血？", "http://www.guokr.com/answer/123651/redirect/"]
136522,2012-04-04,1,0,Hyperlink["为什么大多数酒店的浴室只提供110v的电源插座？", "http://www.guokr.com/answer/136522/redirect/"]
139299,2012-04-07,1,0,Hyperlink["鸟一直站着，也不坐下。不累么？", "http://www.guokr.com/answer/139299/redirect/"]
143831,2012-04-11,1,0,Hyperlink["我们真的那么需要苹果的产品吗？", "http://www.guokr.com/answer/143831/redirect/"]
148409,2012-04-14,1,8,Hyperlink["建核电站好还是不好？", "http://www.guokr.com/answer/148409/redirect/"]
148606,2012-04-14,1,0,Hyperlink["GDP和居民收入有什么关系？收入增速超过GDP增速有什么好处呢？", "http://www.guokr.com/answer/148606/redirect/"]
156561,2012-04-20,1,0,Hyperlink["网络言论，不想引起不必要的争执，选择无视对方后又觉得心有不甘，怎么办？", "http://www.guokr.com/answer/156561/redirect/"]
181857,2012-05-11,1,0,Hyperlink["如果打仗，你的专业可以做什么？", "http://www.guokr.com/answer/181857/redirect/"]
181872,2012-05-11,1,0,Hyperlink["女生生理期到底有多么不正常？", "http://www.guokr.com/answer/181872/redirect/"]
194667,2012-05-22,1,0,Hyperlink["宇宙的最边缘如果发展出智慧生物，他们会看到什么景象？如果向宇宙边缘光速旅行又会发生什么？", "http://www.guokr.com/answer/194667/redirect/"]
205695,2012-05-31,1,0,Hyperlink["出国留学有什么好处呢？", "http://www.guokr.com/answer/205695/redirect/"]
234418,2012-06-18,1,0,Hyperlink["孔雀的睡觉习惯是怎样的？", "http://www.guokr.com/answer/234418/redirect/"]
237026,2012-06-19,1,0,Hyperlink["女男关系可否无性？", "http://www.guokr.com/answer/237026/redirect/"]
239028,2012-06-20,1,0,Hyperlink["进化论是真的吗？我有四个关于进化论的疑问，有人可以解答一下吗？", "http://www.guokr.com/answer/239028/redirect/"]
242527,2012-06-21,1,0,Hyperlink["西方经济学与马克思原理有联系吗？", "http://www.guokr.com/answer/242527/redirect/"]
242560,2012-06-21,1,0,Hyperlink["同比和环比这两个指标的经济学意义是什么？", "http://www.guokr.com/answer/242560/redirect/"]
242603,2012-06-21,1,0,Hyperlink["大写数字是朱元璋发明的吗？", "http://www.guokr.com/answer/242603/redirect/"]
243017,2012-06-22,1,0,Hyperlink["败家女人能让男人更努力赚钱吗？", "http://www.guokr.com/answer/243017/redirect/"]
243042,2012-06-22,1,0,Hyperlink["美国会计中有没有贴现的概念？", "http://www.guokr.com/answer/243042/redirect/"]
243607,2012-06-22,1,0,Hyperlink["我这个人最擅长挑毛病，怎么用来赚钱？", "http://www.guokr.com/answer/243607/redirect/"]
243666,2012-06-22,1,0,Hyperlink["对于“毕婚”这个话题，大家怎么看……", "http://www.guokr.com/answer/243666/redirect/"]
244422,2012-06-22,1,0,Hyperlink["人的知识结构被颠覆，混乱的时候，怎么调整？", "http://www.guokr.com/answer/244422/redirect/"]
247579,2012-06-24,1,0,Hyperlink["人民币升值对国际结算的影响?", "http://www.guokr.com/answer/247579/redirect/"]
247607,2012-06-24,1,0,Hyperlink["商品上为什么要有警告？", "http://www.guokr.com/answer/247607/redirect/"]
251887,2012-06-26,1,0,Hyperlink["我高考差一分上重点，大家怎样看？", "http://www.guokr.com/answer/251887/redirect/"]
254285,2012-06-28,1,0,Hyperlink["在外面餐馆吃饭，怎么点菜才能比较有利于健康？", "http://www.guokr.com/answer/254285/redirect/"]
254296,2012-06-28,1,0,Hyperlink["我没看错吧， 塔克拉玛干沙漠中有省道？求解", "http://www.guokr.com/answer/254296/redirect/"]
254319,2012-06-28,1,0,Hyperlink["为什么有的国家会迁都？", "http://www.guokr.com/answer/254319/redirect/"]
255206,2012-06-28,1,0,Hyperlink["如何快速提高自己的英语口语水平？", "http://www.guokr.com/answer/255206/redirect/"]
255258,2012-06-28,1,0,Hyperlink["“钱能生钱”，“有钱人会越来越有钱”这些话有几分可信？", "http://www.guokr.com/answer/255258/redirect/"]
