用户：Ent:回答问题(29-05-13),SpanFromLeft
总回答数：308； 总支持数：6023； 总反对数：144；平均支持数19.5552；,SpanFromLeft
Answer ID,Post Date,Vote-up,Vote-down,Title
202044,2012-05-28,7,0,Hyperlink["为什么有那么多人自我感觉良好？", "http://www.guokr.com/answer/202044/redirect/"]
276766,2012-07-15,7,0,Hyperlink["有人说胎儿与母亲存在竞争关系，是真的么？", "http://www.guokr.com/answer/276766/redirect/"]
338355,2012-09-13,7,0,Hyperlink["人才们，你们的求学轨迹是什么样的？", "http://www.guokr.com/answer/338355/redirect/"]
347135,2012-09-24,7,0,Hyperlink["游戏平衡性是如何设计的？角色的生命攻击力防御力等等属性的数值是根据什么确定的？", "http://www.guokr.com/answer/347135/redirect/"]
485281,2013-05-10,7,0,Hyperlink["范伟伦的灭绝定律衍生的问题", "http://www.guokr.com/answer/485281/redirect/"]
494010,2013-05-28,7,0,Hyperlink["为何 中国人喜欢写到此一游， 和中国人喜欢死后留名千古 是一回事不？", "http://www.guokr.com/answer/494010/redirect/"]
181660,2012-05-11,6,0,Hyperlink["坐火车长途卧铺需要注意些什么？", "http://www.guokr.com/answer/181660/redirect/"]
186413,2012-05-15,6,0,Hyperlink["“木秀于林，风必摧之“有无硬道理？", "http://www.guokr.com/answer/186413/redirect/"]
193931,2012-05-22,6,0,Hyperlink["怎么知道名人名言到底是不是那个人说的？", "http://www.guokr.com/answer/193931/redirect/"]
196890,2012-05-24,6,0,Hyperlink["夜抑郁是什么？", "http://www.guokr.com/answer/196890/redirect/"]
205162,2012-05-30,6,0,Hyperlink["为什么孙悟空不能点石成金？", "http://www.guokr.com/answer/205162/redirect/"]
206152,2012-05-31,6,0,Hyperlink["男友爱搂着我睡觉，但是这样我睡不着，怎么办？", "http://www.guokr.com/answer/206152/redirect/"]
230670,2012-06-16,6,0,Hyperlink["男人借助技术手段或是天生神力七八十岁都能当爹，女人可以么？", "http://www.guokr.com/answer/230670/redirect/"]
276999,2012-07-15,6,0,Hyperlink["南方周末的“暑假文科自测题”谁能指点一下？", "http://www.guokr.com/answer/276999/redirect/"]
332718,2012-09-06,6,0,Hyperlink["如何DIY心形的石头？", "http://www.guokr.com/answer/332718/redirect/"]
359866,2012-10-15,6,0,Hyperlink["新科诺奖得主山中伸弥“涉嫌造假”？什么情况", "http://www.guokr.com/answer/359866/redirect/"]
360709,2012-10-16,6,0,Hyperlink["地球的自转时间如果突然变长或变短，对人类的最直接影响是什么？", "http://www.guokr.com/answer/360709/redirect/"]
361493,2012-10-17,6,0,Hyperlink["一口饭要嚼30次才行吗？这样能让黄曲霉素毒性消失？", "http://www.guokr.com/answer/361493/redirect/"]
408594,2012-12-14,6,0,Hyperlink["堆一个雪人一般需要多久？一个人3000分钟堆1314个雪人靠谱吗？", "http://www.guokr.com/answer/408594/redirect/"]
436151,2013-01-21,6,0,Hyperlink["什么是读写困难(Dyslexia)？造成读写困难现象的原因是什么？", "http://www.guokr.com/answer/436151/redirect/"]
437168,2013-01-22,6,0,Hyperlink["朝鲜征兵身高降为142cm，这么高真的不影响当兵打仗吗？", "http://www.guokr.com/answer/437168/redirect/"]
446741,2013-02-16,6,0,Hyperlink["单细胞生物怎么进化成多细胞生物？异性繁殖是怎么进化出来的？", "http://www.guokr.com/answer/446741/redirect/"]
184616,2012-05-14,5,0,Hyperlink["有没有以数学知识为基础的科幻作品？", "http://www.guokr.com/answer/184616/redirect/"]
187205,2012-05-16,5,0,Hyperlink["核聚变有前途吗？", "http://www.guokr.com/answer/187205/redirect/"]
190891,2012-05-19,5,0,Hyperlink["氧炔焰做菜、烧烤。可行性怎样？", "http://www.guokr.com/answer/190891/redirect/"]
193979,2012-05-22,5,1,Hyperlink["为什么美国的电影特别喜欢摧毁纽约？", "http://www.guokr.com/answer/193979/redirect/"]
197959,2012-05-25,5,0,Hyperlink["地球自转是越转越快还是越转越慢还是不变？为什么？", "http://www.guokr.com/answer/197959/redirect/"]
198972,2012-05-26,5,0,Hyperlink["只有人类可以控制住自己的呼吸？", "http://www.guokr.com/answer/198972/redirect/"]
215168,2012-06-07,5,0,Hyperlink["网传辽宁高考作文题：如何救海参。真的假的？这个该怎么写呀？", "http://www.guokr.com/answer/215168/redirect/"]
223798,2012-06-12,5,0,Hyperlink["闭着眼睛荡秋千的孩子说，看到蓝色和绿色，为什么？", "http://www.guokr.com/answer/223798/redirect/"]
238776,2012-06-20,5,0,Hyperlink["备受争议的人体实验有哪些？ ", "http://www.guokr.com/answer/238776/redirect/"]
268464,2012-07-09,5,0,Hyperlink["博彩公司如何设定赔率？", "http://www.guokr.com/answer/268464/redirect/"]
410510,2012-12-17,5,0,Hyperlink["世界上第一个周一是哪天？", "http://www.guokr.com/answer/410510/redirect/"]
425478,2013-01-06,5,0,Hyperlink["有没有发现哺乳动物的始祖物种？", "http://www.guokr.com/answer/425478/redirect/"]
439892,2013-01-29,5,0,Hyperlink["动物为什么不怕冷，为什么保暖方面人是退化的呢？", "http://www.guokr.com/answer/439892/redirect/"]
492391,2013-05-25,5,0,Hyperlink["一直没搞懂林奈的双命名法到底牛逼在哪里。", "http://www.guokr.com/answer/492391/redirect/"]
172938,2012-05-04,4,0,Hyperlink["为什么不同容量的充电电池不能一起使用？", "http://www.guokr.com/answer/172938/redirect/"]
174212,2012-05-05,4,0,Hyperlink["为什么同一饮水机矿泉水，烧出来的水温不同，喝起来口感会不同的？", "http://www.guokr.com/answer/174212/redirect/"]
175833,2012-05-06,4,0,Hyperlink["盐在驱鬼的时候是如何发挥效用的", "http://www.guokr.com/answer/175833/redirect/"]
182968,2012-05-12,4,0,Hyperlink["现在农村有桉树是抽水机的说法，认为桉树把水份大量吸收导致周边的树木灌木无法生存，请问有道理吗？", "http://www.guokr.com/answer/182968/redirect/"]
224827,2012-06-12,4,0,Hyperlink["有纯中药过了一期临床的么？且不谈药效，能基本保证安全性么？", "http://www.guokr.com/answer/224827/redirect/"]
227204,2012-06-14,4,1,Hyperlink["各位唱K时听到比你们小的女生唱什么歌时会觉得不错？", "http://www.guokr.com/answer/227204/redirect/"]
237266,2012-06-19,4,0,Hyperlink["为什么涉及外星球的作品中，从来不用考虑引力的问题？", "http://www.guokr.com/answer/237266/redirect/"]
243329,2012-06-22,4,0,Hyperlink["钢铁苍穹里面纳粹的飞船真的可以用一个手机启动吗？", "http://www.guokr.com/answer/243329/redirect/"]
246559,2012-06-24,4,1,Hyperlink["肽菲石是什么啊？百度维基都没有啊啊！求解答！", "http://www.guokr.com/answer/246559/redirect/"]
271098,2012-07-11,4,0,Hyperlink["有学地质的吗？geological deep time是什么意思？", "http://www.guokr.com/answer/271098/redirect/"]
278158,2012-07-16,4,0,Hyperlink["墨镜能阻挡紫外线吗？劣质墨镜会对眼睛有害吗？", "http://www.guokr.com/answer/278158/redirect/"]
436421,2013-01-21,4,0,Hyperlink["老式爆米花机很危险吗，为什么《流言终结者》里要穿防爆衣，隔着防弹玻璃来操作？", "http://www.guokr.com/answer/436421/redirect/"]
445064,2013-02-12,4,1,Hyperlink["地震和地下核爆的震波有什么差别，怎么区分它们？", "http://www.guokr.com/answer/445064/redirect/"]
486775,2013-05-14,4,0,Hyperlink["为什么精子生存的温度偏要比体温低两三度呢", "http://www.guokr.com/answer/486775/redirect/"]
490136,2013-05-21,4,0,Hyperlink["加拿大鹅、贼鸥和鹰这些大鸟的攻击力大概有多大？", "http://www.guokr.com/answer/490136/redirect/"]
490745,2013-05-22,4,0,Hyperlink["有没有什么动物没有脚趾，却是直立行走的啊?", "http://www.guokr.com/answer/490745/redirect/"]
492372,2013-05-25,4,0,Hyperlink["为什么所有生物进化都会变得复杂，为什么不是简化高效，复杂代表高效吗？", "http://www.guokr.com/answer/492372/redirect/"]
184615,2012-05-14,3,0,Hyperlink["杜撰出来的化合物名翻译对吗？", "http://www.guokr.com/answer/184615/redirect/"]
184818,2012-05-14,3,0,Hyperlink["康德所謂的「絕對律令」如何可能？", "http://www.guokr.com/answer/184818/redirect/"]
189399,2012-05-18,3,0,Hyperlink["为什么CET只有四级和六级？", "http://www.guokr.com/answer/189399/redirect/"]
193963,2012-05-22,3,0,Hyperlink["鱼类有胎生的吗？", "http://www.guokr.com/answer/193963/redirect/"]
266018,2012-07-06,3,0,Hyperlink["早晨醒来时感觉床剧烈摇晃，这是什么症状？", "http://www.guokr.com/answer/266018/redirect/"]
272966,2012-07-12,3,0,Hyperlink["为什么看到塑料泡泡包装就想捏？", "http://www.guokr.com/answer/272966/redirect/"]
288734,2012-07-23,3,2,Hyperlink["人为什么会演化出欣赏/演奏音乐的能力？", "http://www.guokr.com/answer/288734/redirect/"]
292385,2012-07-26,3,0,Hyperlink["“海猿说” 靠谱吗？", "http://www.guokr.com/answer/292385/redirect/"]
400621,2012-12-04,3,0,Hyperlink["古生物专业国内哪几所大学比较有资质？与国外交流多吗？古生物的研究，是不是跟考古与地质都有关联，它研究的内容大致是哪些范畴？", "http://www.guokr.com/answer/400621/redirect/"]
417889,2012-12-27,3,0,Hyperlink["我现在见到一个人，就发现他/她跟我以前认识的某个人长得很像。这算是一种什么能力？", "http://www.guokr.com/answer/417889/redirect/"]
437212,2013-01-22,3,0,Hyperlink["阅读英语文献时的翻译软件，有哪些值得推荐？", "http://www.guokr.com/answer/437212/redirect/"]
492375,2013-05-25,3,0,Hyperlink["进化论是如何解释低等动物和高等动物并存的呢？", "http://www.guokr.com/answer/492375/redirect/"]
494444,今天,3,0,Hyperlink["冷笑话的笑点跟其他笑话有什么不一样？听完冷笑话感觉“好冷啊”到底表达的是什么含义？", "http://www.guokr.com/answer/494444/redirect/"]
93619,2012-02-04,2,0,Hyperlink["达尔文真的错了吗？", "http://www.guokr.com/answer/93619/redirect/"]
169784,2012-05-01,2,0,Hyperlink["郑和下西洋，和80年后哥伦布横跨大西洋所用到的造船技术相比，有什么差别？", "http://www.guokr.com/answer/169784/redirect/"]
176348,2012-05-07,2,0,Hyperlink["目前人类有发现液态天体吗？", "http://www.guokr.com/answer/176348/redirect/"]
181820,2012-05-11,2,0,Hyperlink["蛤蟆会被镜子中的自己吓到么？", "http://www.guokr.com/answer/181820/redirect/"]
184933,2012-05-14,2,1,Hyperlink["为什么音乐里的音阶是从C开始？", "http://www.guokr.com/answer/184933/redirect/"]
186289,2012-05-15,2,0,Hyperlink["人们为什么要祭奠故去的人？（非文艺向答案）", "http://www.guokr.com/answer/186289/redirect/"]
200118,2012-05-27,2,0,Hyperlink["真的很想知道，任督二脉真的能被打通么？", "http://www.guokr.com/answer/200118/redirect/"]
203011,2012-05-29,2,0,Hyperlink["“可是这跟我又有什么关系呢？”用文言文怎么说？", "http://www.guokr.com/answer/203011/redirect/"]
204578,2012-05-30,2,0,Hyperlink["怎样下口才能以最佳配比吃完一只甜筒？", "http://www.guokr.com/answer/204578/redirect/"]
230650,2012-06-16,2,0,Hyperlink["人观察到的运动与物体本身运动的差异具体在哪儿？为什么？", "http://www.guokr.com/answer/230650/redirect/"]
269070,2012-07-09,2,0,Hyperlink["请问亚里士多德、笛卡尔、培根是怎么论述和姆潘巴现象类似的问题呢？他们真的论述了么？怎么论述的？", "http://www.guokr.com/answer/269070/redirect/"]
296353,2012-07-30,2,0,Hyperlink["俄罗斯方块有哪些古怪的玩法？高端玩家一般是怎么玩俄罗斯方块的？", "http://www.guokr.com/answer/296353/redirect/"]
325102,2012-08-28,2,0,Hyperlink["【建议】果壳问答系统的一个建议：增加题目的投票功能？", "http://www.guokr.com/answer/325102/redirect/"]
493430,2013-05-27,2,0,Hyperlink["为什么偷猎大象的偷猎者不是把大象麻醉后锯断象牙，而是非要把大象杀死再带走象牙呢？而且我看那些被猎杀的大象都是整张脸被砍下来。", "http://www.guokr.com/answer/493430/redirect/"]
93491,2012-02-04,1,0,Hyperlink["怎样衡量一款游戏的“深度”？", "http://www.guokr.com/answer/93491/redirect/"]
166978,2012-04-28,1,0,Hyperlink["为什么精灵的耳朵是尖尖的？", "http://www.guokr.com/answer/166978/redirect/"]
182449,2012-05-12,1,0,Hyperlink["就是变量上标一个十字架符号†如图是什么意义？", "http://www.guokr.com/answer/182449/redirect/"]
184265,2012-05-13,1,0,Hyperlink["关于性别的文字：她、他和繁体字的你。这种形容不同性别的字出现的原因是什么？", "http://www.guokr.com/answer/184265/redirect/"]
184627,2012-05-14,1,0,Hyperlink["早期的墨水有磁性？", "http://www.guokr.com/answer/184627/redirect/"]
186767,2012-05-15,1,0,Hyperlink["投影仪是怎么投射出黑字的？", "http://www.guokr.com/answer/186767/redirect/"]
190637,2012-05-19,1,0,Hyperlink["海底压强能发电吗？", "http://www.guokr.com/answer/190637/redirect/"]
193930,2012-05-22,1,0,Hyperlink["日环食是哪颗星星把太阳挡住了？", "http://www.guokr.com/answer/193930/redirect/"]
197865,2012-05-25,1,1,Hyperlink["为什么气温上升会让房屋屋顶塌陷？", "http://www.guokr.com/answer/197865/redirect/"]
247311,2012-06-24,1,0,Hyperlink["高三男生，今天出成绩(河南理科)。但我对自己喜欢什么，想做什么，一点都不知道。报考只有几天时间。。。", "http://www.guokr.com/answer/247311/redirect/"]
293225,2012-07-27,1,1,Hyperlink["欧美人喜欢幻想穿越回去刺杀希特勒，那天朝人呢，会幻想回去刺杀谁？", "http://www.guokr.com/answer/293225/redirect/"]
313809,2012-08-16,1,0,Hyperlink["火星车的结构是什么？", "http://www.guokr.com/answer/313809/redirect/"]
318055,2012-08-20,1,0,Hyperlink["人类为什么没有进化出四条腿？", "http://www.guokr.com/answer/318055/redirect/"]
356868,2012-10-10,1,0,Hyperlink["化石和琥珀中的DNA保存期一样长吗？ ", "http://www.guokr.com/answer/356868/redirect/"]
359093,2012-10-14,1,0,Hyperlink["你最喜欢的电影台词是什么？（非文艺的）", "http://www.guokr.com/answer/359093/redirect/"]
433623,2013-01-17,1,0,Hyperlink["山东栖霞和苍山相距300公里，调查发现栖霞的癌症率大约是苍山的12倍。你觉得原因是什么？不要从统计数据是否正确的角度来考虑。这是真实的问题，不是脑筋急转弯，也没有“答案”。", "http://www.guokr.com/answer/433623/redirect/"]
491877,2013-05-24,1,0,Hyperlink["从进化上看，植物和动物是从哪里确切分开的？在分开之前又进行了哪样的发展？", "http://www.guokr.com/answer/491877/redirect/"]
109690,2010-11-14,0,0,Hyperlink["电动车更环保？何解？", "http://www.guokr.com/answer/109690/redirect/"]
108526,2010-12-23,0,0,Hyperlink["一束光在镜面材料的封闭盒子中，打开盒子会眼前一亮么？", "http://www.guokr.com/answer/108526/redirect/"]
88192,2012-01-11,0,0,Hyperlink["动物死后，条件合适的话，多长时间能变成化石呢？", "http://www.guokr.com/answer/88192/redirect/"]
92607,2012-02-01,0,0,Hyperlink["动物幼体的生存优势技能为什么到成年会消失？", "http://www.guokr.com/answer/92607/redirect/"]
183713,2012-05-13,0,0,Hyperlink["怎样才能使鸡蛋从十米高的地方落下来而不破？", "http://www.guokr.com/answer/183713/redirect/"]
187644,2012-05-16,0,0,Hyperlink["这段话里的geographical transgression怎么翻译？", "http://www.guokr.com/answer/187644/redirect/"]
188495,2012-05-17,0,0,Hyperlink["一次性筷子与森林覆盖率的减少由关系吗？", "http://www.guokr.com/answer/188495/redirect/"]
188969,2012-05-17,0,0,Hyperlink["在微博上看到：“联合国任命施瓦辛格为外星大使”？这个外星大使是干什么的？", "http://www.guokr.com/answer/188969/redirect/"]
194954,2012-05-22,0,0,Hyperlink["这个高空坠落位置能否分析？", "http://www.guokr.com/answer/194954/redirect/"]
199438,2012-05-26,0,0,Hyperlink["植物能否在人身体内生长？", "http://www.guokr.com/answer/199438/redirect/"]
204252,2012-05-30,0,0,Hyperlink["艾滋病人把血滴到食物里面的传言是真的吗？", "http://www.guokr.com/answer/204252/redirect/"]
206190,2012-05-31,0,0,Hyperlink["「美洲爆发新型艾滋病——查加斯病」，这种病有哪些特征？怎么感染的这种病？我国会有这种病出现吗？", "http://www.guokr.com/answer/206190/redirect/"]
223571,2012-06-12,0,0,Hyperlink["邵佳一在微博上预测欧洲杯八场全错的概率是多少？", "http://www.guokr.com/answer/223571/redirect/"]
245129,2012-06-23,0,0,Hyperlink["为什么地球的生物要进化出眼睛？", "http://www.guokr.com/answer/245129/redirect/"]
294292,2012-07-28,0,0,Hyperlink["奥运运动员入场时走在前方右侧的人手里抱着的是什么？", "http://www.guokr.com/answer/294292/redirect/"]
335478,2012-09-10,0,0,Hyperlink["为什么有的牙膏刷完牙后牙齿滑滑的，有的感觉涩涩的。", "http://www.guokr.com/answer/335478/redirect/"]
397969,2012-11-30,0,0,Hyperlink["魔兽世界主题电影可能于明年上映，届时你是会带着女朋友去看还是跟基友去看？", "http://www.guokr.com/answer/397969/redirect/"]
434736,2013-01-18,0,0,Hyperlink["为什么橘子冻了之后会变苦？", "http://www.guokr.com/answer/434736/redirect/"]
